item_id,Model,CPU,GPU,RAM,Storage,price,bench,cpu_bench,gpu_bench,value
LPHEW02100OB,15-fd0030ca,Intel i5-1340P,,16.0,512GB,664.05,34.22152744926453,20204.0,10.6,515.3456433892709
LPASU00666OB,Vivobook 16,AMD Ryzen 5 5600H,AMD Radeon ,8.0,512GB,569.05,29.31467631189022,17093.0,11.6,515.1511521288152
LPMSI00429OB,Katana GF66,Intel Core i7-11800H,RTX3060,16.0,512GB,786.48999847412,39.43681846994198,20753.0,42.0,501.4280988500031
LPMSI00572OB,Thin GF63,Intel i5-12450H,GeForce RTX 2050,8.0,512GB,629.1,31.22560719299962,17456.0,21.2,496.3536352408142
LPHEW02017OB,Pavilion,Intel i5-1240P,Intel Iris Xe,8.0,512GB,599.34000854492,29.545023476506298,17320.0,10.6,492.95930615804906
LPHEW02100,15-fd0030ca,Intel i5-1340P,,16.0,512GB,699.0,34.22152744926453,20204.0,10.6,489.5783612198073
LPASU00666,Vivobook 16,AMD Ryzen 5 5600H,AMD Radeon ,8.0,512GB,599.0,29.31467631189022,17093.0,11.6,489.3935945223743
LPMSI00562OB,Modern 15,AMD Ryzen 7 7730U,AMD Radeon ,16.0,512GB,664.05,32.34193729085897,18824.0,13.2,487.04069408717686
LPHEW02076OB,Victus Gaming Notebook,AMD Ryzen 5 7640HS,GeForce RTX 4050,16.0,512GB,899.1,43.69902944714626,23390.0,41.9,486.03080243739583
LPASU00720,G713PV-DS91-CA,AMD Ryzen 9 7945HX,NVIDIA RTX 4060,16.0,1TB,1999.0,96.37741046831955,55503.0,46.3,482.1281163997977
LPCNO00060OB,ZenBook,AMD Ryzen 7 5700U,GeForce MX450,8.0,256GB,569.89,27.44333676848381,15854.0,12.6,481.5549802327434
LPASU00716OB,FX507ZC4-DS71-CA,Intel i7-12700H,NVIDIA RTX 3050,16.0,512GB,989.1,46.63529244119483,26424.0,27.5,471.4921892750463
LPHEW01811OB,Pavilion 15-eh2010ca,AMD Ryzen 5 5625U,AMD Radeon ,8.0,512GB,553.74000610352,26.047285360049777,15078.0,11.6,470.3883604750839
LPHEW02095,Victus 15-fb1010ca,AMD Ryzen 5 7535HS,GeForce RTX 2050,8.0,512GB,699.0,32.82930429045381,18445.0,21.2,469.6610055858915
LPHEW02017,15-EG2002CA,Intel i5-1240P,Intel Iris Xe,8.0,512GB,630.88000488281,29.545023476506298,17320.0,10.6,468.31446943693317
LPASU00809,G614JV-DB91-CA,Intel i9-13980HX,GeForce RTX 4060,16.0,1TB,1799.0,84.20131187905412,47994.0,46.3,468.0450910453258
LPLEN03442OB,IdeaPad Flex 5,AMD Ryzen 3 5300U,,4.0,128GB,360.05,16.801656019486995,9716.0,7.6,466.64785500588795
LPGIG00135OB,AERO 16 XE4,Intel Core i7-12700H,GeForce RTX 3070 Ti,16.0,2TB,1079.1,50.03749629794414,26424.0,52.2,463.6965647108159
LPMSI00562,Modern 15 Notebook,AMD Ryzen 7 7730U,AMD Radeon ,16.0,512GB,699.0,32.34193729085897,18824.0,13.2,462.68865938281795
LPMSI00541OB,Thin GF63,Intel i7-12650H,GeForce RTX 3050,16.0,512GB,899.1,41.538811169912194,23281.0,27.5,462.00435068304074
LPGIG00147OB,G5 KF-E3US333SH,Intel i5-12500H,GeForce RTX 4060,8.0,512GB,899.1,41.274443061152375,21521.0,46.3,459.06398688858167
LPHEW02072OB,ProBook 445 G9,AMD Ryzen 5 5625U,,8.0,256GB,569.05,26.047285360049777,15078.0,11.6,457.7328066083785
LPCNO00060,ZenBook,AMD Ryzen 7 5700U,GeForce MX450,8.0,256GB,599.88,27.44333676848381,15854.0,12.6,457.4804422298428
LPLEN03469OB,Legion Pro 5i,Intel i7-13700HX,GeForce RTX 4060,16.0,512GB,1349.1,61.68793422379224,34110.0,46.3,457.25249591425575
LPCNO00053OB,15Z-EF2000,AMD Ryzen 5 5500U,AMD Radeon Vega 7,8.0,256GB,501.49000038147,22.911238659871415,13144.0,11.6,456.86332015480764
LPGIG00142OB,G5 KE-52US213SH,Intel i5-12500H,GeForce RTX 3060,16.0,512GB,899.89,40.68215655977496,21521.0,42.0,452.07921590166535
LPMSI00530OB,Katana GF66,Intel i5-11400H,GeForce RTX 3050,8.0,512GB,651.48999847412,29.443789279203582,15822.0,27.5,451.94537672358786
LPCOI00001OB,VOYAGER Gaming Notebook,AMD Ryzen 7 6800HS,Radeon 6800M,16.0,1TB,989.89,44.730001192698545,22947.0,54.6,451.8684014658047
LPASU00573OB,Vivobook 15,AMD Ryzen 5 5500U,AMD Radeon ,8.0,512GB,508.14,22.911238659871415,13144.0,11.6,450.8843755632584
LPACE00967OB,Nitro 5,Intel i9-12900H,GeForce RTX 4060,16.0,1TB,1169.1,52.630045461022654,28524.0,46.3,450.17573741358876
LPMSI00572,Thin GF63,Intel i5-12450H,GeForce RTX 2050,8.0,512GB,699.0,31.22560719299962,17456.0,21.2,446.71827171673283
LPGIG00162OB,G5 KF,Intel i7-12650H,GeForce RTX 4060,16.0,512GB,989.1,44.128342850352965,23281.0,46.3,446.14642453091665
LPACE00980OB,Nitro 5,AMD Ryzen 7 5800H,GeForce RTX 3060,16.0,512GB,899.1,40.04813677706052,21130.0,42.0,445.4247222451398
LPASU00584OB,TUF Gaming Notebook,Ryzen 7 5800H,GeForce RTX 3060,16.0,512GB,899.89,40.04813677706052,21130.0,42.0,445.0336905295149
LPACE00985OB,Swift 3 EVO,Intel i5-1240P,,16.0,512GB,664.05,29.545023476506298,17320.0,10.6,444.9216697011716
LPHEW02079,Victus 16,AMD Ryzen 7 7840HS,GeForce RTX 4060,16.0,1TB,1199.0,53.21866229254527,28887.0,46.3,443.85873471680793
LPLEN03442,IdeaPad Flex 5,AMD Ryzen 3 5300U,,4.0,128GB,379.0,16.801656019486995,9716.0,7.6,443.31546225559356
LPMSI00467OB,Crosshair 15,Intel Core i7-12700H,RTX3070Ti,16.0,512GB,1129.39,50.03749629794414,26424.0,52.2,443.0488697256407
LPLEN03434OB,,AMD Ryzen 7 7745HX,GeForce RTX 4060,16.0,512GB,1349.1,59.740471924457076,32909.0,46.3,442.81722573906364
LPASU00658OB,ZenBook 14,AMD Ryzen 5 5600H,AMD Radeon Vega 7,8.0,512GB,664.05,29.31467631189022,17093.0,11.6,441.4528471032335
LPHEW02076,Victus Gaming Notebook,AMD Ryzen 5 7640HS,GeForce RTX 4050,16.0,512GB,999.0,43.69902944714626,23390.0,41.9,437.4277221936563
LPACE00851OB,TravelMate P2,Intel Core i5-1135G7,Intel HD ,8.0,256GB,379.89,16.617104905207267,9891.0,4.2,437.41885559523195
LPHEW02072,ProBook 445 G9,AMD Ryzen 5 5625U,,8.0,256GB,599.0,26.047285360049777,15078.0,11.6,434.8461662779595
LPCNO00053,15Z-EF2000,AMD Ryzen 5 5500U,AMD Radeon Vega 7,8.0,256GB,527.88,22.911238659871415,13144.0,11.6,434.02361634976535
LPASU00573,Vivobook 15,AMD Ryzen 5 5500U,AMD Radeon ,8.0,512GB,534.88,22.911238659871415,13144.0,11.6,428.3435286395344
LPASU00688OB,TUF Gaming F15,Intel Core i9-13900H,GeForce RTX 4050,16.0,512GB,1259.1,53.909828863394026,29687.0,41.9,428.1616143546504
LPASU00716,TUF F15,Intel i7-12700H,RTX 3050,16.0,512GB,1099.0,46.63529244119483,26424.0,27.5,424.3429703475417
LPHEW01773OB,15-eg1010ca, Intel Core i5-1155G7,Intel Iris Xe ,8.0,512GB,427.39,18.12618125176169,10278.0,10.6,424.11336839331034
LPACE00985,Swift 3 EVO,Intel i5-1240P,,16.0,512GB,699.0,29.545023476506298,17320.0,10.6,422.675586216113
LPACE00953,Nitro Gaming Notebook ,AMD Ryzen R5-7535HS,GeForce RTX 3050,8.0,512GB,799.0,33.69707288549514,18445.0,27.5,421.74058680219196
LPGIG00160OB,G5 Gaming Notebook,Intel i5-12450H,GeForce RTX 4050,16.0,512GB,809.1,34.07684686242111,17456.0,41.9,421.1697795380189
LPASU00658,ZenBook 14,AMD Ryzen 5 5600H,AMD Radeon Vega 7,8.0,512GB,699.0,29.31467631189022,17093.0,11.6,419.38020474807183
LPASU00808OB,TUF Gaming F15,Intel i7-11800H,GeForce RTX 3050 Ti,16.0,1TB,899.1,37.53599202366099,20753.0,28.2,417.48406210278046
LPMSI00541,Thin GF63,Intel i7-12650H,GeForce RTX 3050,16.0,512GB,999.0,41.538811169912194,23281.0,27.5,415.80391561473664
LPHEW02087OB,Victus 15-fb0000ca,AMD Ryzen 5 5600H,GeForce RTX 3050 Ti,16.0,512GB,764.1,31.601177689300684,17093.0,28.2,413.5738475238933
LPGIG00147,G5,Intel i5-12500H,GeForce RTX 4060,8.0,512GB,999.0,41.274443061152375,21521.0,46.3,413.15758819972353
LPLEN03000OB,IdeaPad Flex 5,AMD Ryzen 5 5500U,AMD Radeon ,8.0,512GB,554.69000305176,22.911238659871415,13144.0,11.6,413.0458189947492
LPLEN03431,IdeaPad Slim 5,Intel i5-1335U,Intel Iris Xe,8.0,512GB,699.99,28.911003693791848,16929.0,10.6,413.020238771866
LPHEW01929OB,ProBook 440 G9,Intel Core i5-1235U,,8.0,256GB,569.05,23.425354269436408,13546.0,10.6,411.65722290548126
LPLEN03469,Legion Pro 5i,Intel i7-13700HX,GeForce RTX 4060,16.0,512GB,1499.0,61.68793422379224,34110.0,46.3,411.52724632283014
LPACE00816,Nitro,Intel i5-11400H,NVIDIA GeForce RTX 3050,8.0,512GB,715.88,29.443789279203582,15822.0,27.5,411.29503938095183
LPACE00877OB,Nitro 5,Intel i7-11800H,NVIDIA GeForce RTX3060,16.0,512GB,961.08999023437,39.43681846994198,20753.0,42.0,410.3342961705904
LPMSI00496OB,GF63 11UC-692,Intel i5-11400H,NVIDIA RTX3050,8.0,512GB,719.1,29.443789279203582,15822.0,27.5,409.4533344347598
LPMSI00559OB,Thin GF63,Intel i7-12650H,GeForce RTX 4060,16.0,512GB,1079.1,44.128342850352965,23281.0,46.3,408.93654758922224
LPACE00969,Nitro 5,Intel i5-11400H,GeForce GTX 1650,8.0,512GB,699.0,28.520924265429482,15822.0,20.8,408.02466760271074
LPACE00967,Nitro 5,Intel i9-12900H,GeForce RTX 4060,16.0,1TB,1299.0,52.630045461022654,28524.0,46.3,405.1581636722298
LPGIG00149OB,ASF-B3US754SH,Intel i9-13900HX,GeForce RTX 4070,16.0,1TB,1979.89,80.05294554102727,44977.0,51.7,404.33026855546143
LPASU00715OB,TUF F15,Intel i9-13900H,GeForce RTX 4060,16.0,1TB,1349.1,54.51588946945463,29687.0,46.3,404.0907973423366
LPLEN03352OB,ThinkBook 15 G3,AMD Ryzen 5 5500U,AMD Radeon ,8.0,256GB,569.05,22.911238659871415,13144.0,11.6,402.6225930914931
LPGIG00162,G5 KF,Intel i7-12650H,GeForce RTX 4060,16.0,512GB,1099.0,44.128342850352965,23281.0,46.3,401.53178207782497
LPHEW02028OB,15-fc0040ca,AMD Ryzen 7 7730U,AMD Radeon ,16.0,1TB,806.55,32.34193729085897,18824.0,13.2,400.99110149226925
LPASU00784OB,Vivobook 15,AMD Ryzen 7 7730U,,16.0,512GB,806.55,32.34193729085897,18824.0,13.2,400.99110149226925
LPACE00980,Nitro 5,AMD Ryzen 7 5800H,GeForce RTX 3060,16.0,512GB,999.0,40.04813677706052,21130.0,42.0,400.8822500206258
LPLEN03434,Legion Pro 5,AMD Ryzen 7 7745HX,GeForce RTX 4060,16.0,512GB,1499.0,59.740471924457076,32909.0,46.3,398.53550316515725
LPASU00785OB,FX706HF-DB51-CA,Intel i5-11400H,GeForce RTX 2050,8.0,512GB,719.1,28.576020684162263,15822.0,21.2,397.3859085546136
LPLEN02908,14 G4 ABA,AMD Ryzen 7 5825U,,16.0,512 GB,799.0,31.74845585742294,18458.0,13.2,397.35238870366635
LPHEW02058,Victus 15-fa1000ca,Intel i5-13500H,GeForce RTX 4050,16.0,512GB,1099.0,43.53525451606144,23289.0,41.9,396.1351639314053
LPLEN03438OB,Legion Pro 5,AMD Ryzen 7 7745HX,GeForce RTX 4070,16.0,512GB,1529.1,60.48427357734963,32909.0,51.7,395.554728777383
LPMSI00445OB,Modern 15,Intel Core i5-1155G7,Intel Iris Xe,8.0,256GB,459.69000305176,18.12618125176169,10278.0,10.6,394.31314867468905
LPACE00981OB,Aspire 5,AMD Ryzen 3 5300U,,8.0,256GB,426.55,16.801656019486995,9716.0,7.6,393.8965190361504
LPLEN03000,IdeaPad Flex 5,AMD Ryzen 5 5500U,AMD Radeon ,8.0,512GB,583.88,22.911238659871415,13144.0,11.6,392.3963598662638
LPHEW02035OB,Omen 16-wd0010ca,Intel i7-13620H,GeForce RTX 4060,16.0,1TB,1259.1,49.330223829759476,26489.0,46.3,391.78956262218634
LPLEN03130OB,,AMD Ryzen 5 5625U,AMD Radeon ,12.0,512GB,664.89,26.047285360049777,15078.0,11.6,391.7533029531167
LPHEW01929,ProBook 440 G9,Intel Core i5-1235U,,8.0,256GB,599.0,23.425354269436408,13546.0,10.6,391.0743617602071
LPHEW02024OB,Consumer Notebook 17,Intel i5-1335U,Intel Iris Xe,8.0,1TB,739.94001464844,28.911003693791848,16929.0,10.6,390.72091144480186
LPLEN03565OB,,Ryzen 7 7745HX,GeForce RTX 4060,16.0,1TB,1529.1,59.740471924457076,32909.0,46.3,390.6904187068019
LPASU00717OB,G614JJ-DS71-CA,Intel i7-13650HX,RTX 3050,16.0,1TB,1439.1,55.92343902786582,32152.0,27.5,388.60009052787035
LPACE00896OB,A715,AMD Ryzen 7 5700U,RTX3050,16.0,512GB,764.1,29.495678366279954,15854.0,27.5,386.018562574008
LPASU00688,TUF Gaming F15,Intel Core i9-13900H,GeForce RTX 4050,16.0,512GB,1399.0,53.909828863394026,29687.0,41.9,385.34545291918533
LPASU00735OB,Vivobook 16X,Intel i5-12500H,Iris Xe ,16.0,512GB,944.18999938965,36.35708768925155,21521.0,10.6,385.06113931257227
LPCNO00033OB,F415EA-UB51,Intel Core i5-1135G7,Intel Iris Xe ,8.0,256GB,455.89,17.498647604931787,9891.0,10.6,383.8348637814338
LPLEN03390OB,ThinkPad T14 G3,Ryzen 5 Pro 6650U,AMD Radeon 660M,16.0,256GB,759.05,29.03721532139652,16752.0,13.6,382.5468061576513
LPLEN03352,ThinkBook 15 G3,AMD Ryzen 5 5500U,AMD Radeon ,8.0,256GB,599.0,22.911238659871415,13144.0,11.6,382.4914634369184
LPLEN03435OB,Legion Pro 5,Intel i7-13700HX,GeForce RTX 4060,16.0,1TB,1619.1,61.68793422379224,34110.0,46.3,381.00138486685347
LPASU00784,Vivobook 15 OLED,AMD Ryzen 7 7730U,,16.0,512GB,849.0,32.34193729085897,18824.0,13.2,380.94154641765573
LPHEW02028,15-fc0040ca,AMD Ryzen 7 7730U,AMD Radeon ,16.0,1TB,849.0,32.34193729085897,18824.0,13.2,380.94154641765573
LPHEW02099OB,17-cn3020ca,Intel i5-1335U,,16.0,512GB,759.05,28.911003693791848,16929.0,10.6,380.8840483998663
LPASU00783OB,Zenbook 14 OLED,AMD Ryzen 7 5825U,,16.0,512GB,834.93999938965,31.74845585742294,18458.0,13.2,380.24835174541164
LPASU00685OB,VivoBook,Intel Core i3-1115G4,Intel UHD ,4.0,128GB,284.05,10.797240801368343,6132.0,6.2,380.11761314445846
LPASU00786OB,Vivobook 16X,Intel i5-1235U,,8.0,512GB,616.55,23.425354269436408,13546.0,10.6,379.9424907864149
LPACE00946OB,,Intel i5-1135G7,Intel Iris,8.0,512GB,462.53999389648,17.498647604931787,9891.0,10.6,378.31642313827933
LPASU00808,TUF Gaming F15,Intel i7-11800H,GeForce RTX 3050 Ti,16.0,1TB,999.0,37.53599202366099,20753.0,28.2,375.7356558925024
LPMSI00445,Modern 15 A11MU-863CA,Intel Core i5-1155G7,Intel Iris Xe,8.0,256GB,483.88,18.12618125176169,10278.0,10.6,374.60075332234624
LPACE00981,Aspire 5,AMD Ryzen 3 5300U,,8.0,256GB,449.0,16.801656019486995,9716.0,7.6,374.2016930843429
LPLEN03433OB,Legion Pro 5,AMD Ryzen 7 7745HX,GeForce RTX 4070,16.0,1TB,1619.1,60.48427357734963,32909.0,51.7,373.5672508019865
LPLEN02956,ThinkBook 14 G4 ABA,AMD Ryzen 5 5625U,,16.0,256GB,699.0,26.047285360049777,15078.0,11.6,372.63641430686374
LPHEW02087,Victus 15-fb0000ca,AMD Ryzen 5 5600H,GeForce RTX 3050 Ti,16.0,512GB,849.0,31.601177689300684,17093.0,28.2,372.216462771504
LPLEN03130,Consumer Laptop,AMD Ryzen 5 5625U,AMD Radeon ,12.0,512GB,699.88,26.047285360049777,15078.0,11.6,372.1678767795876
LPHEW02024,Consumer Notebook,Intel i5-1335U,Intel Iris Xe,8.0,1TB,778.88000488281,28.911003693791848,16929.0,10.6,371.1868774721183
LPGIG00124OB,AERO 16 XE5,Intel Core i7-12700H,NVIDIA GeForce RTX 3070 Ti,32.0,2 TB,1349.89,50.03749629794414,26424.0,52.2,370.6783241445165
LPACE00877,Nitro 5,Intel i7-11800H,NVIDIA GeForce RTX3060,16.0,512GB,1067.8800048828,39.43681846994198,20753.0,42.0,369.3000926098451
LPACE00888OB,TravelMate P2,Intel Core i5-1135G7,Intel Iris Xe ,8.0,256GB,474.05,17.498647604931787,9891.0,10.6,369.13084284214295
LPHEW01865OB,Omen 16-b0020ca,Intel Core i7-11800H,NVIDIA GeForce RTX 3070,16.0,1TB,1091.5900007629,40.26326475093372,20753.0,48.0,368.8497029360307
LPASU00787,FX506HCB-DB59-CA,Intel i5-11400H,GeForce RTX 3050,8.0,512GB,799.0,29.443789279203582,15822.0,27.5,368.50800099128384
LPMSI00496,GF63,Intel i5-11400H,RTX3050,8.0,512GB,799.0,29.443789279203582,15822.0,27.5,368.50800099128384
LPHUA00040OB,MateBook D15,Intel i5-1135G7,Intel Iris Xe ,8.0,512GB,474.89,17.498647604931787,9891.0,10.6,368.4779128836528
LPCNO00048OB,VivoBook R,Intel Core i5-1135G7,Intel Iris Xe ,8.0,256GB,474.89,17.498647604931787,9891.0,10.6,368.4779128836528
LPMSI00559,Thin GF63,Intel i7-12650H,GeForce RTX 4060,16.0,512GB,1199.0,44.128342850352965,23281.0,46.3,368.04289283029993
LPASU00735,Vivobook 16X,Intel i5-12500H,Iris Xe ,16.0,512GB,993.87999725342,36.35708768925155,21521.0,10.6,365.80963285028463
LPGIG00149,,Intel i9-13900HX,GeForce RTX 4070,16.0,1TB,2199.88,80.05294554102727,44977.0,51.7,363.8968741068934
LPASU00715,TUF F15,Intel i9-13900H,GeForce RTX 4060,16.0,1TB,1499.0,54.51588946945463,29687.0,46.3,363.68171760810293
LPLEN03390,21CF000CUS,Ryzen 5 Pro 6650U,AMD Radeon 660M,16.0,256GB,799.0,29.03721532139652,16752.0,13.6,363.4194658497687
LPMSI00564OB,Bravo 15,AMD Ryzen 7 7735HS,GeForce RTX 4060,32.0,1TB,1259.1,45.72231074398033,24264.0,46.3,363.1348641408969
LPHEW02099,17-cn3020ca,Intel i5-1335U,,16.0,512GB,799.0,28.911003693791848,16929.0,10.6,361.83984597987296
LPMSI00504OB,GP66 Leopard,Intel Core i7-11800H,NVIDIA RTX3070,16.0,512GB,1114.0900007629,40.26326475093372,20753.0,48.0,361.4004678559405
LPMSI00575OB,Modern 15,Intel i7-1255U,Intel Iris Xe,16.0,512GB,664.05,23.998432517161238,13772.0,12.1,361.3949629871431
LPASU00685,VivoBook F415EA-AS31,Intel Core i3-1115G4,Intel UHD ,4.0,128GB,299.0,10.797240801368343,6132.0,6.2,361.1117324872356
LPASU00786,Vivobook 16X,Intel i5-1235U,,8.0,512GB,649.0,23.425354269436408,13546.0,10.6,360.9453662470941
LPASU00779OB,Zenbook 14X OLED,Intel i7-12700H,Intel Iris Xe,16.0,1TB,1234.05,44.51408031998271,26424.0,12.1,360.71537068986436
LPLEN03611,21KJ000EUS,AMD Ryzen 7 7730U Octa-core (8 Core),,16.0,512 GB,899.0,32.34193729085897,18824.0,13.2,359.7545861052166
LPLEN03685OB,IdeaPad Slim 3 15AMN8,AMD Ryzen 3 7320U,,8.0,256GB,426.55,15.334435797752278,9066.0,4.6,359.4991395557913
LPASU00782OB,Vivobook Go,AMD Ryzen 3 7320U,,8.0,128GB,426.55,15.334435797752278,9066.0,4.6,359.4991395557913
LPACE00946,,Intel i5-1135G7,Intel Iris,8.0,512GB,486.88,17.498647604931787,9891.0,10.6,359.4037053264005
LPMSI00536OB,Katana GF66,Intel i7-12650H,GeForce RTX 3050 Ti,16.0,512GB,1159.0899978638,41.63522990269456,23281.0,28.2,359.20618743521374
LPGIG00152OB,AORUS 15,Intel Core i7-13700H,GeForce RTX 4060,16.0,1TB,1439.1,51.60199292332198,27890.0,46.3,358.5712801287054
LPASU00785,TUF Gaming Notebook,Intel i5-11400H,GeForce RTX 2050,8.0,512GB,799.0,28.576020684162263,15822.0,21.2,357.6473176991522
LPGIG00133OB,A5 K1,AMD Ryzen 5 5600H,GeForce RTX 3060,16.0,512GB,936.79000152588,33.50200413558168,17093.0,42.0,357.6255519488072
LPLEN03438,Legion Pro 5,AMD Ryzen 7 7745HX,GeForce RTX 4070,16.0,512GB,1699.0,60.48427357734963,32909.0,51.7,355.9992558996447
LPLEN03437OB,Legion Pro 5,Intel i9-13900HX,GeForce RTX 4070,16.0,512GB,2249.1,80.05294554102727,44977.0,51.7,355.93324236817955
LPACE00984OB,Aspire 3,Intel i5-1235U,,16.0,512GB,664.05,23.425354269436408,13546.0,10.6,352.76491633817346
LPHEW02035,Omen 16-wd0010ca,Intel i7-13620H,GeForce RTX 4060,16.0,1TB,1399.0,49.330223829759476,26489.0,46.3,352.6106063599677
LPASU00760OB,Vivobook 16X,Intel i9-13900H,Geforce RTX 4050,16.0,512GB,1529.1,53.909828863394026,29687.0,41.9,352.55921040739014
LPLEN03212OB,IdeaPad 5,Intel Core i5-1235U,Intel Iris Xe,8.0,512GB,664.89,23.425354269436408,13546.0,10.6,352.3192448290154
LPLEN03432OB,IdeaPad Flex 5,AMD Ryzen 5 7530U,,16.0,512GB,806.55,28.36445740480412,16507.0,11.6,351.6763673027602
LPLEN03565,Legion Pro 5 16ARX8,Ryzen 7 7745HX,GeForce RTX 4060,16.0,1TB,1699.0,59.740471924457076,32909.0,46.3,351.6213768361217
LPHEW01913OB,15-DY2067MS,Intel Core i5-1135G7,Intel Iris X ,12.0,256GB,498.64,17.498647604931787,9891.0,10.6,350.92747483017376
LPACE00888,TravelMate P2,Intel Core i5-1135G7,,8.0,256 GB,499.0,17.498647604931787,9891.0,10.6,350.67430070003576
LPACE00968OB,Nitro 5,Intel i5-12450H,GeForce RTX 4060,16.0,512GB,989.1,34.682907468481716,17456.0,46.3,350.6511724646822
LPMSI00539OB,Katana 15,Intel i7-12650H,GeForce RTX 4060,16.0,1TB,1259.1,44.128342850352965,23281.0,46.3,350.47528274444414
LPACE00956OB,Nitro 5,Intel i7-12650H,GeForce RTX 4060,16.0,512GB,1259.1,44.128342850352965,23281.0,46.3,350.47528274444414
LPHUA00040,MateBook D15,Intel i5-1135G7,Intel Iris Xe ,8.0,512GB,499.88,17.498647604931787,9891.0,10.6,350.0569657704206
LPASU00717,G614JJ-DS71-CA,Intel i7-13650HX,RTX 3050,16.0,1TB,1599.0,55.92343902786582,32152.0,27.5,349.7400814750833
LPACE00940,Nitro,Intel i7-12700H,GeForce RTX 3060,16.0,512GB,1399.0,48.63253762025819,26424.0,42.0,347.62357126703495
LPHUA00042OB,Matebook D14,Intel i7-1360P,,16.0,1TB,949.05,32.97686611534512,19309.0,12.1,347.4723788561732
LPACE00896,A715,AMD Ryzen 7 5700U,RTX3050,16.0,512GB,849.0,29.495678366279954,15854.0,27.5,347.41670631660725
LPLEN03569OB,V14,Ryzen 5 5500U,,16.0,512GB,664.05,22.911238659871415,13144.0,11.6,345.0227943659576
LPMSI00575,Modern 15,Intel i7-1255U,Intel Iris Xe,16.0,512GB,699.0,23.998432517161238,13772.0,12.1,343.3252148377859
LPLEN03435,Legion Pro 5,Intel i7-13700HX,GeForce RTX 4060,16.0,1TB,1799.0,61.68793422379224,34110.0,46.3,342.9012463801681
LPASU00779,Zenbook 14X OLED,Intel i7-12700H,Intel Iris Xe,16.0,1TB,1299.0,44.51408031998271,26424.0,12.1,342.67960215537113
LPASU00686OB,TUF Gaming Notebook,AMD Ryzen 7 7735HS,AMD Radeon RX 7600S,16.0,1TB,1349.1,46.080437465743415,24264.0,48.9,341.56428334254997
LPLEN03685,IdeaPad Slim 3 15AMN8,AMD Ryzen 3 7320U,,8.0,256GB,449.0,15.334435797752278,9066.0,4.6,341.5241825780017
LPASU00782,Vivobook Go,AMD Ryzen 3 7320U,,8.0,128GB,449.0,15.334435797752278,9066.0,4.6,341.5241825780017
LPLEN03433,Legion Pro 5,AMD Ryzen 7 7745HX,GeForce RTX 4070,16.0,1TB,1799.0,60.48427357734963,32909.0,51.7,336.21052572178786
LPLEN03456OB,IdeaPad,Intel i5-1135G7,,8.0,512GB,521.55,17.498647604931787,9891.0,10.6,335.51236899495325
LPASU00500OB,ExpertBook B1,Intel i5 1135G7,,8.0,256GB,521.55,17.498647604931787,9891.0,10.6,335.51236899495325
LPACE00984,Aspire 3,Intel i5-1235U,,16.0,512GB,699.0,23.425354269436408,13546.0,10.6,335.12667052126477
