id,name,passmark
336,AMD Phenom II X2 B53,1137
337,AMD Phenom II X2 B55,1183
1575,AMD Phenom II X2 B57,1099
338,AMD Phenom II X2 B59,1431
339,AMD Phenom II X3 700e,1451
340,AMD Phenom II X3 705e,1222
341,AMD Phenom II X3 710,1551
343,AMD Phenom II X3 720,1554
344,AMD Phenom II X3 740,1424
345,AMD Phenom II X3 B73,1538
346,AMD Phenom II X3 B75,1619
347,AMD Phenom II X3 B77,1844
353,AMD Phenom II X4 805,1931
354,AMD Phenom II X4 810,1937
355,AMD Phenom II X4 820,2065
356,AMD Phenom II X4 830,2134
357,AMD Phenom II X4 840,2385
358,AMD Phenom II X4 840T,2305
359,AMD Phenom II X4 850,2361
361,AMD Phenom II X4 900e,1505
362,AMD Phenom II X4 905e,2004
363,AMD Phenom II X4 910,1776
364,AMD Phenom II X4 910e,2108
365,AMD Phenom II X4 920,2209
366,AMD Phenom II X4 925,2243
367,AMD Phenom II X4 940,2311
7,AMD Phenom II X4 945,2368
368,AMD Phenom II X4 955,2492
369,AMD Phenom II X4 960T,2334
370,AMD Phenom II X4 965,2608
371,AMD Phenom II X4 970,2715
372,AMD Phenom II X4 973,2204
373,AMD Phenom II X4 975,2486
1808,AMD Phenom II X4 977,2377
374,AMD Phenom II X4 980,2839
1456,AMD Phenom II X4 B05e,1906
375,AMD Phenom II X4 B15e,1825
376,AMD Phenom II X4 B25,2108
377,AMD Phenom II X4 B35,2341
378,AMD Phenom II X4 B40,2238
379,AMD Phenom II X4 B45,2258
380,AMD Phenom II X4 B50,2369
381,AMD Phenom II X4 B55,2483
382,AMD Phenom II X4 B60,2546
383,AMD Phenom II X4 B65,2690
2803,AMD Phenom II X4 B70,2303
384,AMD Phenom II X4 B93,2159
385,AMD Phenom II X4 B95,2401
386,AMD Phenom II X4 B97,2539
387,AMD Phenom II X4 B99,2536
388,AMD Phenom II X6 1035T,2962
389,AMD Phenom II X6 1045T,3157
390,AMD Phenom II X6 1055T,3299
391,AMD Phenom II X6 1065T,3385
392,AMD Phenom II X6 1075T,3375
393,AMD Phenom II X6 1090T,3752
394,AMD Phenom II X6 1100T,3827
3165,AMD Phenom II X6 1405T,3335
1852,AMD Phenom II X620 Dual-Core,1262
395,AMD Phenom II X640 Dual-Core,1165
396,AMD Phenom II X920 Quad-Core,1669
2324,AMD Phenom II X940 Quad-Core,1797
2844,AMD Phenom X2 Dual-Core GE-5060,1566
1812,AMD Phenom X2 Dual-Core GE-6060,1722
1877,AMD Phenom X2 Dual-Core GE-7060,1010
397,AMD Phenom X2 Dual-Core GP-7730,884
290,AMD Phenom X3 8550,1079
1580,AMD Phenom X4 Quad-Core GP-9500,1297
2878,AMD Phenom X4 Quad-Core GP-9530,1228
1581,AMD Phenom X4 Quad-Core GP-9600,1649
2862,AMD Phenom X4 Quad-Core GP-9730,1784
2559,AMD Phenom X4 Quad-Core GS-6560,1063
2648,AMD PRO A10-8700B,2217
2909,AMD PRO A10-8730B,2403
2647,AMD PRO A10-8750B,2879
2945,AMD PRO A10-8770,3538
2946,AMD PRO A10-8770E,3030
2694,AMD PRO A10-8850B,3752
2883,AMD PRO A10-9700,3659
3168,AMD PRO A10-9700B,2585
2824,AMD PRO A10-9700E,3049
2610,AMD PRO A12-8800B,2580
3088,AMD PRO A12-8830B,2499
2937,AMD PRO A12-8870,3962
2882,AMD PRO A12-8870E,3043
2939,AMD PRO A12-9800,3666
2840,AMD PRO A12-9800B,2691
2944,AMD PRO A12-9800E,3181
2802,AMD PRO A4-3350B APU,1784
3597,AMD PRO A4-4350B,1109
2714,AMD PRO A4-8350B,1635
3210,AMD PRO A6-7350B,1407
2695,AMD PRO A6-8500B,1594
2947,AMD PRO A6-8530B,1069
2821,AMD PRO A6-8550B,1882
2949,AMD PRO A6-8570,1908
2926,AMD PRO A6-8570E,1621
2942,AMD PRO A6-9500,1770
2981,AMD PRO A6-9500B,1371
2950,AMD PRO A6-9500E,1662
2652,AMD PRO A8-8600B,2192
2650,AMD PRO A8-8650B,3225
3071,AMD PRO A8-8670E,2989
2860,AMD PRO A8-9600,3337
2940,AMD PRO A8-9600B,2385
2529,AMD QC-4000,1155
2927,AMD R-260H APU,954
3616,AMD R-272F APU,1215
2486,AMD R-460L APU,1183
1438,AMD R-464L APU,1773
5567,AMD RX-225FB,892
4280,AMD RX-425BB,2724
2496,AMD RX-427BB,2778
3029,AMD Ryzen 3 1200,6317
3057,AMD Ryzen 3 1300X,6981
3186,AMD Ryzen 3 2200G,6770
3301,AMD Ryzen 3 2200GE,6062
3152,AMD Ryzen 3 2200U,3712
3290,AMD Ryzen 3 2300U,5484
3395,AMD Ryzen 3 2300X,7519
3715,AMD Ryzen 3 3100,11629
3497,AMD Ryzen 3 3200G,7148
3779,AMD Ryzen 3 3200GE,7309
3431,AMD Ryzen 3 3200U,3828
4605,AMD Ryzen 3 3250C,3208
3722,AMD Ryzen 3 3250U,3855
3520,AMD Ryzen 3 3300U,5715
3716,AMD Ryzen 3 3300X,12662
4395,AMD Ryzen 3 3350U,5853
4832,AMD Ryzen 3 4100,11077
3808,AMD Ryzen 3 4300G,10954
3865,AMD Ryzen 3 4300GE,11207
3664,AMD Ryzen 3 4300U,7489
4392,AMD Ryzen 3 5300G,12878
4389,AMD Ryzen 3 5300GE,13321
4288,AMD Ryzen 3 5300U,9716
4178,AMD Ryzen 3 5400U,11524
4715,AMD Ryzen 3 5425U,11471
5608,AMD Ryzen 3 7320C,8686
5188,AMD Ryzen 3 7320U,9066
5197,AMD Ryzen 3 7330U,11325
3073,AMD Ryzen 3 PRO 1200,6100
3074,AMD Ryzen 3 PRO 1300,7234
3452,AMD Ryzen 3 PRO 2100GE,4062
3216,AMD Ryzen 3 PRO 2200G,6787
3267,AMD Ryzen 3 PRO 2200GE,6330
3263,AMD Ryzen 3 PRO 2300U,5842
3570,AMD Ryzen 3 PRO 3200G,6981
3496,AMD Ryzen 3 PRO 3200GE,6858
3450,AMD Ryzen 3 PRO 3300U,5972
4088,AMD Ryzen 3 PRO 4200G,11315
3874,AMD Ryzen 3 PRO 4200GE,10930
3794,AMD Ryzen 3 PRO 4350G,10971
3791,AMD Ryzen 3 PRO 4350GE,10989
5423,AMD Ryzen 3 PRO 4355GE,10559
3816,AMD Ryzen 3 PRO 4450U,10083
4382,AMD Ryzen 3 PRO 5350G,13877
4384,AMD Ryzen 3 PRO 5350GE,13448
4408,AMD Ryzen 3 PRO 5450U,11075
4851,AMD Ryzen 3 PRO 5475U,11272
5278,AMD Ryzen 3 PRO 7330U,12846
2992,AMD Ryzen 5 1400,7773
3001,AMD Ryzen 5 1500X,9089
2984,AMD Ryzen 5 1600,12295
3000,AMD Ryzen 5 1600X,13074
3183,AMD Ryzen 5 2400G,8734
3284,AMD Ryzen 5 2400GE,7478
3123,AMD Ryzen 5 2500U,6528
3410,AMD Ryzen 5 2500X,9521
3243,AMD Ryzen 5 2600,13215
3415,AMD Ryzen 5 2600H,7834
3235,AMD Ryzen 5 2600X,13945
3879,AMD Ryzen 5 3350G,9041
3804,AMD Ryzen 5 3350GE,9343
3498,AMD Ryzen 5 3400G,9282
3690,AMD Ryzen 5 3400GE,8901
3881,AMD Ryzen 5 3450U,6734
3588,AMD Ryzen 5 3500,12784
4376,AMD Ryzen 5 3500C,5564
3421,AMD Ryzen 5 3500U,6976
3592,AMD Ryzen 5 3500X,13202
3403,AMD Ryzen 5 3550H,7821
3776,AMD Ryzen 5 3550U,7681
3577,AMD Ryzen 5 3580U,7197
3481,AMD Ryzen 5 3600,17778
3494,AMD Ryzen 5 3600X,18231
3781,AMD Ryzen 5 3600XT,18681
5441,AMD Ryzen 5 4400G,17160
4816,AMD Ryzen 5 4500,16172
3702,AMD Ryzen 5 4500U,10999
3807,AMD Ryzen 5 4600G,15997
3835,AMD Ryzen 5 4600GE,15641
3708,AMD Ryzen 5 4600H,14525
3787,AMD Ryzen 5 4600HS,14322
3725,AMD Ryzen 5 4600U,13467
4807,AMD Ryzen 5 5500,19519
5759,AMD Ryzen 5 5500H,11263
4141,AMD Ryzen 5 5500U,13144
4883,AMD Ryzen 5 5560U,15070
4811,AMD Ryzen 5 5600,21593
4325,AMD Ryzen 5 5600G,19906
4390,AMD Ryzen 5 5600GE,18729
4274,AMD Ryzen 5 5600H,17093
4284,AMD Ryzen 5 5600U,15496
3859,AMD Ryzen 5 5600X,21929
5573,AMD Ryzen 5 5600X3D,22105
4760,AMD Ryzen 5 5625U,15078
4943,AMD Ryzen 5 6600H,19012
5024,AMD Ryzen 5 6600HS Creator Edition,18610
4949,AMD Ryzen 5 6600U,17139
5648,AMD Ryzen 5 7500F,26877
5216,AMD Ryzen 5 7520U,9475
5126,AMD Ryzen 5 7530U,16507
5403,AMD Ryzen 5 7535HS,18445
5415,AMD Ryzen 5 7535U,17286
5539,AMD Ryzen 5 7540U,19087
5172,AMD Ryzen 5 7600,27434
5033,AMD Ryzen 5 7600X,28694
5594,AMD Ryzen 5 7640HS,23390
5639,AMD Ryzen 5 7640U,21424
3049,AMD Ryzen 5 PRO 1500,9297
3079,AMD Ryzen 5 PRO 1600,10861
3265,AMD Ryzen 5 PRO 2400G,8462
3266,AMD Ryzen 5 PRO 2400GE,7567
3262,AMD Ryzen 5 PRO 2500U,6611
3306,AMD Ryzen 5 PRO 2600,13480
3769,AMD Ryzen 5 PRO 3350G,9319
3802,AMD Ryzen 5 PRO 3350GE,9643
3569,AMD Ryzen 5 PRO 3400G,9166
3565,AMD Ryzen 5 PRO 3400GE,8291
3500,AMD Ryzen 5 PRO 3500U,6987
3495,AMD Ryzen 5 PRO 3600,17720
3828,AMD Ryzen 5 PRO 4400G,16354
3873,AMD Ryzen 5 PRO 4400GE,14795
3743,AMD Ryzen 5 PRO 4500U,12117
3795,AMD Ryzen 5 PRO 4650G,16247
3843,AMD Ryzen 5 PRO 4650GE,15601
3766,AMD Ryzen 5 PRO 4650U,12745
5442,AMD Ryzen 5 PRO 4655G,16355
5642,AMD Ryzen 5 PRO 4655GE,14436
5005,AMD Ryzen 5 PRO 5645,21904
4381,AMD Ryzen 5 PRO 5650G,20827
4385,AMD Ryzen 5 PRO 5650GE,18441
4341,AMD Ryzen 5 PRO 5650U,14922
4831,AMD Ryzen 5 PRO 5675U,14513
4979,AMD Ryzen 5 PRO 6650H,19907
4827,AMD Ryzen 5 PRO 6650U,16752
5471,AMD Ryzen 5 PRO 7530U,15333
5629,AMD Ryzen 5 PRO 7540U,17868
5700,AMD Ryzen 5 PRO 7640HS,22977
5503,AMD Ryzen 5 PRO 7645,27734
2970,AMD Ryzen 7 1700,14812
2969,AMD Ryzen 7 1700X,15672
2966,AMD Ryzen 7 1800X,16412
3240,AMD Ryzen 7 2700,15732
3548,AMD Ryzen 7 2700E,14657
3140,AMD Ryzen 7 2700U,6941
3238,AMD Ryzen 7 2700X,17557
3383,AMD Ryzen 7 2800H,8013
4790,AMD Ryzen 7 3700C,7145
3426,AMD Ryzen 7 3700U,7187
3485,AMD Ryzen 7 3700X,22603
3441,AMD Ryzen 7 3750H,8178
3587,AMD Ryzen 7 3780U,6910
3499,AMD Ryzen 7 3800X,23196
3797,AMD Ryzen 7 3800XT,23697
3836,AMD Ryzen 7 4700G,20207
3847,AMD Ryzen 7 4700GE,19831
3699,AMD Ryzen 7 4700U,13446
3676,AMD Ryzen 7 4800H,18653
3697,AMD Ryzen 7 4800HS,18528
3721,AMD Ryzen 7 4800U,16795
4761,AMD Ryzen 7 4850U Mobile,15920
5001,AMD Ryzen 7 4980U Microsoft Surface Edition,17469
4968,AMD Ryzen 7 5700,24346
4323,AMD Ryzen 7 5700G,24642
4387,AMD Ryzen 7 5700GE,22196
4156,AMD Ryzen 7 5700U,15854
4814,AMD Ryzen 7 5700X,26734
4188,AMD Ryzen 7 5800,25823
3907,AMD Ryzen 7 5800H,21130
4170,AMD Ryzen 7 5800HS,20347
4633,AMD Ryzen 7 5800HS Creator Edition,21166
4102,AMD Ryzen 7 5800U,18591
3869,AMD Ryzen 7 5800X,27969
4823,AMD Ryzen 7 5800X3D,28267
4788,AMD Ryzen 7 5825U,18458
4749,AMD Ryzen 7 6800H,23654
4843,AMD Ryzen 7 6800HS,22947
4935,AMD Ryzen 7 6800HS Creator Edition,22520
4923,AMD Ryzen 7 6800U,20634
5169,AMD Ryzen 7 7700,34798
5036,AMD Ryzen 7 7700X,36143
5215,AMD Ryzen 7 7730U,18824
5241,AMD Ryzen 7 7735H,24284
5138,AMD Ryzen 7 7735HS,24264
5373,AMD Ryzen 7 7735U,21350
5182,AMD Ryzen 7 7736U,22560
5437,AMD Ryzen 7 7745HX,32909
5299,AMD Ryzen 7 7800X3D,34480
5558,AMD Ryzen 7 7840H,29372
5258,AMD Ryzen 7 7840HS,28887
5638,AMD Ryzen 7 7840S,25347
5322,AMD Ryzen 7 7840U,25438
3790,AMD Ryzen 7 Extreme Edition,16903
3075,AMD Ryzen 7 PRO 1700,14677
3033,AMD Ryzen 7 PRO 1700X,15587
3307,AMD Ryzen 7 PRO 2700,15273
3258,AMD Ryzen 7 PRO 2700U,7271
3292,AMD Ryzen 7 PRO 2700X,16846
3564,AMD Ryzen 7 PRO 3700,22954
3433,AMD Ryzen 7 PRO 3700U,7414
3813,AMD Ryzen 7 PRO 4700G,20848
3789,AMD Ryzen 7 PRO 4750G,20473
3842,AMD Ryzen 7 PRO 4750GE,18413
3740,AMD Ryzen 7 PRO 4750U,15226
4380,AMD Ryzen 7 PRO 5750G,24409
4386,AMD Ryzen 7 PRO 5750GE,22038
5006,AMD Ryzen 7 PRO 5845,26162
4198,AMD Ryzen 7 PRO 5850U,17165
4791,AMD Ryzen 7 PRO 5875U,16282
4930,AMD Ryzen 7 PRO 6850H,23001
4880,AMD Ryzen 7 PRO 6850HS,21998
4826,AMD Ryzen 7 PRO 6850U,20851
4921,AMD Ryzen 7 PRO 6860Z,20895
5078,AMD Ryzen 7 PRO 7730U,20254
5504,AMD Ryzen 7 PRO 7745,34492
5470,AMD Ryzen 7 PRO 7840HS,26364
5319,AMD Ryzen 7 PRO 7840U,24556
3575,AMD Ryzen 9 3900,30841
3493,AMD Ryzen 9 3900X,32685
3778,AMD Ryzen 9 3900XT,32740
3598,AMD Ryzen 9 3950X,38850
3756,AMD Ryzen 9 4900H,19198
3694,AMD Ryzen 9 4900HS,19101
4272,AMD Ryzen 9 5900,34445
4664,AMD Ryzen 9 5900H,20960
3905,AMD Ryzen 9 5900HS,21810
4647,AMD Ryzen 9 5900HS Creator Edition,22138
3903,AMD Ryzen 9 5900HX,22678
3870,AMD Ryzen 9 5900X,39216
3862,AMD Ryzen 9 5950X,45786
4163,AMD Ryzen 9 5980HS,21232
4602,AMD Ryzen 9 5980HX,23626
4751,AMD Ryzen 9 6900HS,23901
4961,AMD Ryzen 9 6900HS Creator Edition,22240
4867,AMD Ryzen 9 6900HX,24887
5196,AMD Ryzen 9 7845HX,46536
5167,AMD Ryzen 9 7900,49069
5027,AMD Ryzen 9 7900X,52083
5240,AMD Ryzen 9 7900X3D,50589
5453,AMD Ryzen 9 7940H,30873
5454,AMD Ryzen 9 7940HS,30594
5232,AMD Ryzen 9 7945HX,55503
5799,AMD Ryzen 9 7945HX3D,57174
5031,AMD Ryzen 9 7950X,63159
5234,AMD Ryzen 9 7950X3D,62563
3563,AMD Ryzen 9 PRO 3900,31600
5000,AMD Ryzen 9 PRO 5945,34730
4964,AMD Ryzen 9 PRO 6950H,22448
4905,AMD Ryzen 9 PRO 6950HS,23036
5560,AMD Ryzen 9 PRO 7940HS,27909
5505,AMD Ryzen 9 PRO 7945,49660
3886,AMD Ryzen Embedded R1305G,2980
3486,AMD Ryzen Embedded R1505G,3909
5117,AMD Ryzen Embedded R1600,3281
3659,AMD Ryzen Embedded R1606G,4160
4897,AMD Ryzen Embedded R2312,3720
4665,AMD Ryzen Embedded R2314,6584
5630,AMD Ryzen Embedded R2514,6998
5644,AMD Ryzen Embedded R2544,8486
3339,AMD Ryzen Embedded V1202B,3532
3661,AMD Ryzen Embedded V1404I,6007
4304,AMD Ryzen Embedded V1500B,4584
4624,AMD Ryzen Embedded V1500B Quad-core @ 2.20GHz,5417
3331,AMD Ryzen Embedded V1605B,6735
3574,AMD Ryzen Embedded V1756B,8291
3310,AMD Ryzen Embedded V1807B,8588
5627,AMD Ryzen Embedded V1807F,7775
4861,AMD Ryzen Embedded V2516,13016
4228,AMD Ryzen Embedded V2718,16525
4319,AMD Ryzen Embedded V2748,16706
5613,AMD Ryzen Embedded V3C18I,15541
5118,AMD Ryzen Embedded V3C48,18361
3086,AMD Ryzen Threadripper 1900X,16789
4497,AMD Ryzen Threadripper 1920,22066
3062,AMD Ryzen Threadripper 1920X,23026
3058,AMD Ryzen Threadripper 1950X,27622
3354,AMD Ryzen Threadripper 2920X,25069
3316,AMD Ryzen Threadripper 2950X,29409
3345,AMD Ryzen Threadripper 2970WX,29988
3309,AMD Ryzen Threadripper 2990WX,32395
3332,AMD Ryzen Threadripper 2990X,27606
3617,AMD Ryzen Threadripper 3960X,54949
3623,AMD Ryzen Threadripper 3970X,63275
3674,AMD Ryzen Threadripper 3990X,80894
5792,AMD Ryzen Threadripper 7960X,82862
5811,AMD Ryzen Threadripper 7970X 32-Cores,102288
5764,AMD Ryzen Threadripper 7980X,137775
3845,AMD Ryzen Threadripper PRO 3945WX,33504
3846,AMD Ryzen Threadripper PRO 3955WX,40373
3851,AMD Ryzen Threadripper PRO 3975WX,62848
3837,AMD Ryzen Threadripper PRO 3995WX,83562
4770,AMD Ryzen Threadripper PRO 5945WX,40595
4767,AMD Ryzen Threadripper PRO 5955WX,50245
4768,AMD Ryzen Threadripper PRO 5965WX,66117
4776,AMD Ryzen Threadripper PRO 5975WX,76045
4764,AMD Ryzen Threadripper PRO 5995WX,94808
5733,AMD Ryzen Threadripper PRO 7945WX,50835
5730,AMD Ryzen Threadripper PRO 7955WX,61073
5731,AMD Ryzen Threadripper PRO 7965WX,84785
5729,AMD Ryzen Threadripper PRO 7975WX,99930
5732,AMD Ryzen Threadripper PRO 7985WX,136854
5726,AMD Ryzen Threadripper PRO 7995WX,153096
5756,AMD Ryzen Z1,17107
5508,AMD Ryzen Z1 Extreme,25703
401,AMD Sempron 130,511
402,AMD Sempron 140,486
403,AMD Sempron 145,506
404,AMD Sempron 150,597
1588,AMD Sempron 200U,125
419,AMD Sempron 210U,267
405,AMD Sempron 2200+,184
406,AMD Sempron 2300+,207
3327,AMD Sempron 240,1278
407,AMD Sempron 2400+,205
408,AMD Sempron 2500+,207
409,AMD Sempron 2600+,253
2214,AMD Sempron 2650 APU,561
410,AMD Sempron 2800+,243
411,AMD Sempron 3000+,286
420,AMD Sempron 3100+,298
412,AMD Sempron 3200+,251
413,AMD Sempron 3300+,315
421,AMD Sempron 3400+,292
422,AMD Sempron 3500+,232
423,AMD Sempron 3600+,364
424,AMD Sempron 3800+,360
2209,AMD Sempron 3850 APU,1142
414,AMD Sempron Dual Core 2100,533
415,AMD Sempron Dual Core 2200,563
416,AMD Sempron Dual Core 2300,555
425,AMD Sempron LE-1100,315
426,AMD Sempron LE-1150,251
427,AMD Sempron LE-1200,349
428,AMD Sempron LE-1250,301
429,AMD Sempron LE-1300,417
417,AMD Sempron M100,338
418,AMD Sempron M120,247
431,AMD Sempron SI-40,288
432,AMD Sempron SI-42,245
433,AMD Sempron X2 180,826
434,AMD Sempron X2 190,879
2528,AMD Sempron X2 198 Dual-Core,930
447,AMD Turion 64 Mobile MK-36,334
448,AMD Turion 64 Mobile MK-38,362
443,AMD Turion 64 Mobile ML-28,254
444,AMD Turion 64 Mobile ML-30,277
445,AMD Turion 64 Mobile ML-32,285
449,AMD Turion 64 Mobile ML-34,319
450,AMD Turion 64 Mobile ML-37,334
446,AMD Turion 64 Mobile ML-40,336
451,AMD Turion 64 Mobile ML-42,400
452,AMD Turion 64 Mobile ML-44,384
453,AMD Turion 64 Mobile MT-30,246
454,AMD Turion 64 Mobile MT-32,286
455,AMD Turion 64 Mobile MT-34,279
1594,AMD Turion 64 Mobile MT-37,315
458,AMD Turion 64 X2 Mobile TL-50,474
459,AMD Turion 64 X2 Mobile TL-52,534
460,AMD Turion 64 X2 Mobile TL-56,487
461,AMD Turion 64 X2 Mobile TL-58,436
462,AMD Turion 64 X2 Mobile TL-60,639
463,AMD Turion 64 X2 Mobile TL-62,649
464,AMD Turion 64 X2 Mobile TL-64,675
465,AMD Turion 64 X2 Mobile TL-66,696
466,AMD Turion 64 X2 Mobile TL-68,866
436,AMD Turion Dual-Core RM-70,561
437,AMD Turion Dual-Core RM-72,649
2147,AMD Turion Dual-Core RM-74,588
438,AMD Turion Dual-Core RM-75,659
470,AMD Turion II Dual-Core Mobile M500,756
471,AMD Turion II Dual-Core Mobile M520,843
472,AMD Turion II Dual-Core Mobile M540,912
473,AMD Turion II N530 Dual-Core,855
1596,AMD Turion II N550 Dual-Core,877
474,AMD Turion II Neo K625 Dual-Core,565
475,AMD Turion II Neo K685 Dual-Core,684
476,AMD Turion II Neo N40L Dual-Core,602
477,AMD Turion II Neo N54L Dual-Core,853
478,AMD Turion II P520 Dual-Core,801
479,AMD Turion II P540 Dual-Core,960
480,AMD Turion II P560 Dual-Core,978
481,AMD Turion II Ultra Dual-Core Mobile M600,955
482,AMD Turion II Ultra Dual-Core Mobile M620,814
483,AMD Turion II Ultra Dual-Core Mobile M640,1034
1597,AMD Turion II Ultra Dual-Core Mobile M660,1011
484,AMD Turion Neo X2 Dual Core L625,432
1599,AMD Turion X2 Dual Core L510,603
1459,AMD Turion X2 Dual Core Mobile RM-70,497
499,AMD Turion X2 Dual Core Mobile RM-76,691
485,AMD Turion X2 Dual-Core Mobile RM-70,612
486,AMD Turion X2 Dual-Core Mobile RM-72,653
487,AMD Turion X2 Dual-Core Mobile RM-74,655
488,AMD Turion X2 Dual-Core Mobile RM-75,708
5794,AMD Turion X2 Dual-Core Mobile RM-76,799
489,AMD Turion X2 Dual-Core Mobile RM-77,635
490,AMD Turion X2 Ultra Dual-Core Mobile ZM-80,506
491,AMD Turion X2 Ultra Dual-Core Mobile ZM-82,733
492,AMD Turion X2 Ultra Dual-Core Mobile ZM-84,802
493,AMD Turion X2 Ultra Dual-Core Mobile ZM-85,828
494,AMD Turion X2 Ultra Dual-Core Mobile ZM-86,695
495,AMD Turion X2 Ultra Dual-Core Mobile ZM-87,689
496,AMD TurionX2 Dual Core Mobile RM-70,536
497,AMD TurionX2 Dual Core Mobile RM-72,471
2151,AMD TurionX2 Ultra DualCore Mobile ZM-85,841
4711,AMD TurionX2 Ultra DualCore Mobile ZM-87,599
502,AMD V105,184
503,AMD V120,352
504,AMD V140,397
505,AMD V160,337
506,AMD Z-01,305
1870,AMD Z-60 APU,262
3999,Amlogic,617
4034,Apple A11 Bionic,4397
4066,Apple A12 Bionic,4919
4062,Apple A12X Bionic,10978
4063,Apple A12Z Bionic,9365
4065,Apple A13 Bionic,5616
4061,Apple A14 Bionic,8538
4536,Apple A15 Bionic,9889
5016,Apple A16 Bionic,11123
5683,Apple A17 Pro,12251
4114,Apple A8,1538
4069,Apple A8X,2368
4073,Apple A9,2057
4072,Apple A9X,2518
4104,Apple M1 8 Core 3200 MHz,14191
4585,Apple M1 Max 10 Core 3200 MHz,22029
4580,Apple M1 Pro 10 Core 3200 MHz,21796
4584,Apple M1 Pro 8 Core 3200 MHz,17141
4782,Apple M1 Ultra 20 Core,40889
4922,Apple M2 8 Core 3500 MHz,15398
5183,Apple M2 Max 12 Core 3680 MHz,26232
5186,Apple M2 Pro 10 Core 3480 MHz,21544
5189,Apple M2 Pro 12 Core 3480 MHz,26245
5533,Apple M2 Ultra 24 Core,48716
5749,Apple M3 8 Core,18877
5757,Apple M3 Max 14 Core,35380
5748,Apple M3 Max 16 Core,39998
5751,Apple M3 Pro 11 Core,23805
5750,Apple M3 Pro 12 Core,26883
5798,ARM - 32 Core 2911 MHz,8132
5810,ARM - 32 Core 3300 MHz,8732
5037,ARM - 8 Core 1766 MHz,4080
5277,ARM - 8 Core 2424 MHz,8610
5735,ARM ARMv7 rev 1 (v7l) 4 Core 1800 MHz,843
4614,ARM ARMv7 rev 3 (v7l) 4 Core 2065 MHz,984
3921,ARM ARMv7 rev 4 (v7l) 4 Core 1200 MHz,396
4839,ARM ARMv7 rev 4 (v7l) 4 Core 1400 MHz,399
5445,ARM ARMv8 rev 1 (v8l) 6 Core 1510 MHz,2572
5517,ARM Cortex-A15 4 Core 1400 MHz,1227
5507,ARM Cortex-A15 4 Core 1500 MHz,1304
5261,ARM Cortex-A15 4 Core 2000 MHz,923
5046,ARM Cortex-A15 8 Core 1400 MHz,1160
4559,ARM Cortex-A17 4 Core 1800 MHz,732
5048,ARM Cortex-A35 4 Core 1200 MHz,329
4678,ARM Cortex-A35 4 Core 1296 MHz,334
5100,ARM Cortex-A53 4 Core 1000 MHz,248
5694,ARM Cortex-A53 4 Core 1008 MHz,308
4121,ARM Cortex-A53 4 Core 1152 MHz,344
5428,ARM Cortex-A53 4 Core 1199 MHz,407
4129,ARM Cortex-A53 4 Core 1200 MHz,300
4151,ARM Cortex-A53 4 Core 1296 MHz,426
5744,ARM Cortex-A53 4 Core 1300 MHz,464
5443,ARM Cortex-A53 4 Core 1333 MHz,207
5148,ARM Cortex-A53 4 Core 1368 MHz,322
4600,ARM Cortex-A53 4 Core 1392 MHz,417
4143,ARM Cortex-A53 4 Core 1400 MHz,300
4984,ARM Cortex-A53 4 Core 1500 MHz,457
4221,ARM Cortex-A53 4 Core 1512 MHz,469
4314,ARM Cortex-A53 4 Core 1536 MHz,208
4698,ARM Cortex-A53 4 Core 1600 MHz,453
5030,ARM Cortex-A53 4 Core 1704 MHz,556
4128,ARM Cortex-A53 4 Core 1800 MHz,508
4976,ARM Cortex-A53 4 Core 1908 MHz,638
5705,ARM Cortex-A53 4 Core 2016 MHz,500
5584,ARM Cortex-A53 4 Core 600 MHz,220
4011,ARM Cortex-A53 6 Core 1896 MHz,1851
4150,ARM Cortex-A53 8 Core 1512 MHz,648
5755,ARM Cortex-A55 4 Core 1416 MHz,500
4863,ARM Cortex-A55 4 Core 1800 MHz,632
4735,ARM Cortex-A55 4 Core 1992 MHz,704
4555,ARM Cortex-A55 4 Core 2100 MHz,707
4756,ARM Cortex-A55 4 Core 2124 MHz,742
5646,ARM Cortex-A57 2 Core 1479 MHz,318
3914,ARM Cortex-A57 4 Core 1479 MHz,960
4630,ARM Cortex-A57 4 Core 1734 MHz,1170
5314,ARM Cortex-A57 4 Core 1912 MHz,1007
4212,ARM Cortex-A57 4 Core 2014 MHz,1216
4809,ARM Cortex-A57 4 Core 2091 MHz,1307
4140,ARM Cortex-A57 8 Core 1500 MHz,1022
5082,ARM Cortex-A57 8 Core 1766 MHz,3766
4337,ARM Cortex-A7 2 Core 1080 MHz,142
4183,ARM Cortex-A7 2 Core 960 MHz,106
5207,ARM Cortex-A7 2 Core 996 MHz,133
5074,ARM Cortex-A7 4 Core 1008 MHz,269
4197,ARM Cortex-A7 4 Core 1200 MHz,270
5746,ARM Cortex-A7 4 Core 1296 MHz,225
4769,ARM Cortex-A7 4 Core 1300 MHz,341
4269,ARM Cortex-A7 4 Core 1368 MHz,353
4211,ARM Cortex-A7 4 Core 900 MHz,239
5152,ARM Cortex-A72 16 Core 2200 MHz,5470
5262,ARM Cortex-A72 4 Core 1000 MHz,608
4956,ARM Cortex-A72 4 Core 1200 MHz,174
5620,ARM Cortex-A72 4 Core 1416 MHz,927
3917,ARM Cortex-A72 4 Core 1500 MHz,644
4940,ARM Cortex-A72 4 Core 1600 MHz,667
5259,ARM Cortex-A72 4 Core 1700 MHz,574
4490,ARM Cortex-A72 4 Core 1750 MHz,335
